datetime,Price,INDO,Gas
2019-01-25 21:00:00,54.76,34677,25.52608652
2019-01-25 21:30:00,54.04,32819,25.52608652
2019-01-25 22:00:00,53.73,30989,25.52608652
2019-01-25 22:30:00,53.82,29280,25.52608652
2019-01-25 23:00:00,52.17,27493,25.52608652
2019-01-25 23:30:00,51.63,26539,25.52608652
2019-01-26 00:00:00,49.12,26210,25.35608652
2019-01-26 00:30:00,47.97,26430,25.35608652
2019-01-26 01:00:00,46.01,25982,25.35608652
2019-01-26 01:30:00,45.38,25162,25.35608652
2019-01-26 02:00:00,44.83,24613,25.35608652
2019-01-26 02:30:00,44.4,24209,25.35608652
2019-01-26 03:00:00,44.43,23635,25.35608652
2019-01-26 03:30:00,44.05,23102,25.35608652
2019-01-26 04:00:00,43.96,22793,25.35608652
2019-01-26 04:30:00,43.19,22774,25.35608652
2019-01-26 05:00:00,43.18,23111,25.35608652
2019-01-26 05:30:00,42.36,23468,25.35608652
2019-01-26 06:00:00,44.31,25051,25.35608652
2019-01-26 06:30:00,43.77,26227,25.35608652
2019-01-26 07:00:00,50.57,27802,25.35608652
2019-01-26 07:30:00,49.35,28293,25.35608652
2019-01-26 08:00:00,53.25,30645,25.35608652
2019-01-26 08:30:00,53.07,32412,25.35608652
2019-01-26 09:00:00,54.58,33588,25.35608652
2019-01-26 09:30:00,55.51,34109,25.35608652
2019-01-26 10:00:00,55.46,34644,25.35608652
2019-01-26 10:30:00,55.29,34421,25.35608652
2019-01-26 11:00:00,56.33,34397,25.35608652
2019-01-26 11:30:00,55.45,34344,25.35608652
2019-01-26 12:00:00,54.58,34254,25.35608652
2019-01-26 12:30:00,54.01,34104,25.35608652
2019-01-26 13:00:00,53.8,33816,25.35608652
2019-01-26 13:30:00,52.72,33564,25.35608652
2019-01-26 14:00:00,52.89,33573,25.35608652
2019-01-26 14:30:00,51.09,33827,25.35608652
2019-01-26 15:00:00,60.24,34018,25.35608652
2019-01-26 15:30:00,56.88,34580,25.35608652
2019-01-26 16:00:00,57.95,35607,25.35608652
2019-01-26 16:30:00,61.9,37359,25.35608652
2019-01-26 17:00:00,70.87,39129,25.35608652
2019-01-26 17:30:00,72.45,39395,25.35608652
2019-01-26 18:00:00,71.11,39019,25.35608652
2019-01-26 18:30:00,68.6,38294,25.35608652
2019-01-26 19:00:00,56.97,37389,25.35608652
2019-01-26 19:30:00,54.19,35983,25.35608652
2019-01-26 20:00:00,53.54,34791,25.35608652
2019-01-26 20:30:00,52.2,33428,25.35608652
2019-01-26 21:00:00,51.16,31848,25.35608652
2019-01-26 21:30:00,52.7,30787,25.35608652
2019-01-26 22:00:00,51.93,29088,25.35608652
2019-01-26 22:30:00,52.02,27732,25.35608652
2019-01-26 23:00:00,49.2,26430,25.35608652
2019-01-26 23:30:00,46.98,25597,25.35608652
2019-01-27 00:00:00,44.55,25292,25.97008652
2019-01-27 00:30:00,40.54,25645,25.97008652
2019-01-27 01:00:00,21.44,24954,25.97008652
2019-01-27 01:30:00,23.84,23878,25.97008652
2019-01-27 02:00:00,17.78,23162,25.97008652
2019-01-27 02:30:00,15.68,22902,25.97008652
2019-01-27 03:00:00,13.17,22345,25.97008652
2019-01-27 03:30:00,11.88,21607,25.97008652
2019-01-27 04:00:00,14.0,21114,25.97008652
2019-01-27 04:30:00,14.4,20849,25.97008652
2019-01-27 05:00:00,12.34,20775,25.97008652
2019-01-27 05:30:00,14.54,20953,25.97008652
2019-01-27 06:00:00,16.6,21955,25.97008652
2019-01-27 06:30:00,18.31,22738,25.97008652
2019-01-27 07:00:00,43.14,23887,25.97008652
2019-01-27 07:30:00,44.82,24591,25.97008652
2019-01-27 08:00:00,45.27,26147,25.97008652
2019-01-27 08:30:00,44.98,27693,25.97008652
2019-01-27 09:00:00,53.79,29081,25.97008652
2019-01-27 09:30:00,55.58,29663,25.97008652
2019-01-27 10:00:00,56.5,30323,25.97008652
2019-01-27 10:30:00,56.43,30603,25.97008652
2019-01-27 11:00:00,53.13,31060,25.97008652
2019-01-27 11:30:00,52.78,31542,25.97008652
2019-01-27 12:00:00,52.01,32124,25.97008652
2019-01-27 12:30:00,52.6,32476,25.97008652
2019-01-27 13:00:00,51.97,32855,25.97008652
2019-01-27 13:30:00,52.86,32848,25.97008652
2019-01-27 14:00:00,52.51,33217,25.97008652
2019-01-27 14:30:00,52.64,33614,25.97008652
2019-01-27 15:00:00,53.72,34298,25.97008652
2019-01-27 15:30:00,55.61,35318,25.97008652
2019-01-27 16:00:00,57.69,36503,25.97008652
2019-01-27 16:30:00,62.27,38693,25.97008652
2019-01-27 17:00:00,72.03,40424,25.97008652
2019-01-27 17:30:00,72.05,40595,25.97008652
2019-01-27 18:00:00,72.23,40016,25.97008652
2019-01-27 18:30:00,72.15,39029,25.97008652
2019-01-27 19:00:00,63.79,38373,25.97008652
2019-01-27 19:30:00,63.18,37310,25.97008652
2019-01-27 20:00:00,58.84,36407,25.97008652
2019-01-27 20:30:00,56.55,35034,25.97008652
2019-01-27 21:00:00,52.95,33714,25.97008652
2019-01-27 21:30:00,53.32,31987,25.97008652
2019-01-27 22:00:00,52.94,30331,25.97008652
2019-01-27 22:30:00,54.24,28759,25.97008652
2019-01-27 23:00:00,51.84,26934,25.97008652
2019-01-27 23:30:00,50.01,25891,25.97008652
2019-01-28 00:00:00,48.87,25888,26.06927835
2019-01-28 00:30:00,49.29,26372,26.06927835
2019-01-28 01:00:00,48.87,26130,26.06927835
2019-01-28 01:30:00,49.05,25783,26.06927835
2019-01-28 02:00:00,49.39,25396,26.06927835
2019-01-28 02:30:00,49.69,25392,26.06927835
2019-01-28 03:00:00,50.25,25194,26.06927835
2019-01-28 03:30:00,49.49,24939,26.06927835
2019-01-28 04:00:00,49.32,24970,26.06927835
2019-01-28 04:30:00,49.3,25090,26.06927835
2019-01-28 05:00:00,48.02,26109,26.06927835
2019-01-28 05:30:00,48.49,27666,26.06927835
2019-01-28 06:00:00,54.96,31384,26.06927835
2019-01-28 06:30:00,48.11,34790,26.06927835
2019-01-28 07:00:00,55.4,38739,26.06927835
2019-01-28 07:30:00,56.29,40180,26.06927835
2019-01-28 08:00:00,57.35,41179,26.06927835
2019-01-28 08:30:00,56.64,41382,26.06927835
2019-01-28 09:00:00,58.3,41965,26.06927835
2019-01-28 09:30:00,58.81,41618,26.06927835
2019-01-28 10:00:00,58.26,40600,26.06927835
2019-01-28 10:30:00,57.07,39723,26.06927835
2019-01-28 11:00:00,54.2,39201,26.06927835
2019-01-28 11:30:00,53.96,38922,26.06927835
2019-01-28 12:00:00,53.86,38934,26.06927835
2019-01-28 12:30:00,53.83,38876,26.06927835
2019-01-28 13:00:00,53.12,38914,26.06927835
2019-01-28 13:30:00,52.85,39108,26.06927835
2019-01-28 14:00:00,53.32,39330,26.06927835
2019-01-28 14:30:00,53.13,39719,26.06927835
2019-01-28 15:00:00,58.18,40388,26.06927835
2019-01-28 15:30:00,62.8,41485,26.06927835
2019-01-28 16:00:00,65.34,42779,26.06927835
2019-01-28 16:30:00,72.55,44278,26.06927835
2019-01-28 17:00:00,78.69,45840,26.06927835
2019-01-28 17:30:00,78.16,46083,26.06927835
2019-01-28 18:00:00,75.78,46034,26.06927835
2019-01-28 18:30:00,76.2,45678,26.06927835
2019-01-28 19:00:00,71.26,44794,26.06927835
2019-01-28 19:30:00,69.43,43892,26.06927835
2019-01-28 20:00:00,71.43,43402,26.06927835
2019-01-28 20:30:00,67.8,41806,26.06927835
2019-01-28 21:00:00,59.8,39570,26.06927835
2019-01-28 21:30:00,59.39,37131,26.06927835
2019-01-28 22:00:00,57.5,34779,26.06927835
2019-01-28 22:30:00,55.97,32569,26.06927835
2019-01-28 23:00:00,50.33,30349,26.06927835
2019-01-28 23:30:00,48.8,29258,26.06927835
2019-01-29 00:00:00,49.13,28950,25.80921257
2019-01-29 00:30:00,50.73,29484,25.80921257
2019-01-29 01:00:00,55.75,29307,25.80921257
2019-01-29 01:30:00,55.01,28728,25.80921257
2019-01-29 02:00:00,54.78,28427,25.80921257
2019-01-29 02:30:00,54.61,28480,25.80921257
2019-01-29 03:00:00,52.33,28028,25.80921257
2019-01-29 03:30:00,52.98,27672,25.80921257
2019-01-29 04:00:00,53.05,27518,25.80921257
2019-01-29 04:30:00,52.68,27758,25.80921257
2019-01-29 05:00:00,53.97,28532,25.80921257
2019-01-29 05:30:00,52.08,29948,25.80921257
2019-01-29 06:00:00,60.72,33390,25.80921257
2019-01-29 06:30:00,51.43,36793,25.80921257
2019-01-29 07:00:00,65.12,40827,25.80921257
2019-01-29 07:30:00,64.87,42642,25.80921257
2019-01-29 08:00:00,65.11,43536,25.80921257
2019-01-29 08:30:00,65.76,43571,25.80921257
2019-01-29 09:00:00,66.42,43985,25.80921257
2019-01-29 09:30:00,65.51,43965,25.80921257
2019-01-29 10:00:00,65.2,43399,25.80921257
2019-01-29 10:30:00,65.32,43536,25.80921257
2019-01-29 11:00:00,65.59,43911,25.80921257
2019-01-29 11:30:00,62.13,44056,25.80921257
2019-01-29 12:00:00,61.6,44453,25.80921257
2019-01-29 12:30:00,60.0,44351,25.80921257
2019-01-29 13:00:00,55.68,44135,25.80921257
2019-01-29 13:30:00,54.97,43711,25.80921257
2019-01-29 14:00:00,54.01,43809,25.80921257
2019-01-29 14:30:00,53.99,43768,25.80921257
2019-01-29 15:00:00,62.76,44079,25.80921257
2019-01-29 15:30:00,64.37,44804,25.80921257
2019-01-29 16:00:00,63.36,45530,25.80921257
2019-01-29 16:30:00,64.48,46250,25.80921257
2019-01-29 17:00:00,64.06,46158,25.80921257
2019-01-29 17:30:00,64.33,46316,25.80921257
2019-01-29 18:00:00,64.89,46208,25.80921257
2019-01-29 18:30:00,63.14,45954,25.80921257
2019-01-29 19:00:00,64.34,46125,25.80921257
2019-01-29 19:30:00,63.45,45584,25.80921257
2019-01-29 20:00:00,63.73,44284,25.80921257
2019-01-29 20:30:00,58.38,42352,25.80921257
2019-01-29 21:00:00,55.81,40505,25.80921257
2019-01-29 21:30:00,55.1,38260,25.80921257
2019-01-29 22:00:00,52.36,35715,25.80921257
2019-01-29 22:30:00,51.34,33443,25.80921257
2019-01-29 23:00:00,46.81,31329,25.80921257
2019-01-29 23:30:00,47.82,29986,25.80921257
2019-01-30 00:00:00,48.75,29762,25.52679868
2019-01-30 00:30:00,48.46,30121,25.52679868
2019-01-30 01:00:00,50.84,29971,25.52679868
2019-01-30 01:30:00,51.4,29435,25.52679868
2019-01-30 02:00:00,53.01,29007,25.52679868
2019-01-30 02:30:00,52.26,28966,25.52679868
2019-01-30 03:00:00,49.01,28620,25.52679868
2019-01-30 03:30:00,49.01,28307,25.52679868
2019-01-30 04:00:00,48.86,28186,25.52679868
2019-01-30 04:30:00,48.41,28382,25.52679868
2019-01-30 05:00:00,49.67,29300,25.52679868
2019-01-30 05:30:00,50.09,30814,25.52679868
2019-01-30 06:00:00,54.66,34327,25.52679868
2019-01-30 06:30:00,49.69,37901,25.52679868
2019-01-30 07:00:00,56.5,41980,25.52679868
2019-01-30 07:30:00,57.51,43488,25.52679868
2019-01-30 08:00:00,57.82,44266,25.52679868
2019-01-30 08:30:00,57.74,44460,25.52679868
2019-01-30 09:00:00,58.41,44712,25.52679868
2019-01-30 09:30:00,57.44,44481,25.52679868
2019-01-30 10:00:00,57.7,44019,25.52679868
2019-01-30 10:30:00,57.29,43217,25.52679868
2019-01-30 11:00:00,61.09,42508,25.52679868
2019-01-30 11:30:00,61.21,41875,25.52679868
2019-01-30 12:00:00,60.29,41521,25.52679868
2019-01-30 12:30:00,57.33,41290,25.52679868
2019-01-30 13:00:00,56.55,41307,25.52679868
2019-01-30 13:30:00,56.36,41266,25.52679868
2019-01-30 14:00:00,55.77,41499,25.52679868
2019-01-30 14:30:00,56.11,41919,25.52679868
2019-01-30 15:00:00,67.76,42801,25.52679868
2019-01-30 15:30:00,74.03,43990,25.52679868
2019-01-30 16:00:00,66.03,44964,25.52679868
2019-01-30 16:30:00,71.13,45648,25.52679868
2019-01-30 17:00:00,82.23,46353,25.52679868
2019-01-30 17:30:00,81.5,46708,25.52679868
2019-01-30 18:00:00,77.45,46856,25.52679868
2019-01-30 18:30:00,74.2,46876,25.52679868
2019-01-30 19:00:00,68.66,46436,25.52679868
2019-01-30 19:30:00,72.87,45661,25.52679868
2019-01-30 20:00:00,72.05,45016,25.52679868
2019-01-30 20:30:00,70.95,43568,25.52679868
2019-01-30 21:00:00,65.28,41964,25.52679868
2019-01-30 21:30:00,63.44,39734,25.52679868
2019-01-30 22:00:00,58.35,37432,25.52679868
2019-01-30 22:30:00,56.09,35386,25.52679868
2019-01-30 23:00:00,52.76,33231,25.52679868
2019-01-30 23:30:00,53.88,31932,25.52679868
2019-01-31 00:00:00,52.61,31605,25.38140391
2019-01-31 00:30:00,54.21,31855,25.38140391
2019-01-31 01:00:00,52.96,31388,25.38140391
2019-01-31 01:30:00,52.98,31038,25.38140391
2019-01-31 02:00:00,52.98,30666,25.38140391
2019-01-31 02:30:00,51.94,30589,25.38140391
2019-01-31 03:00:00,49.99,30354,25.38140391
2019-01-31 03:30:00,49.95,29900,25.38140391
2019-01-31 04:00:00,49.52,29761,25.38140391
2019-01-31 04:30:00,48.8,29904,25.38140391
2019-01-31 05:00:00,54.03,30642,25.38140391
2019-01-31 05:30:00,52.84,32023,25.38140391
2019-01-31 06:00:00,58.03,35463,25.38140391
2019-01-31 06:30:00,51.57,38991,25.38140391
2019-01-31 07:00:00,59.27,43109,25.38140391
2019-01-31 07:30:00,65.51,44168,25.38140391
2019-01-31 08:00:00,68.23,45105,25.38140391
2019-01-31 08:30:00,66.66,45407,25.38140391
2019-01-31 09:00:00,68.87,45870,25.38140391
2019-01-31 09:30:00,65.54,45503,25.38140391
2019-01-31 10:00:00,64.4,44864,25.38140391
2019-01-31 10:30:00,63.62,44696,25.38140391
2019-01-31 11:00:00,58.71,44297,25.38140391
2019-01-31 11:30:00,59.47,44378,25.38140391
2019-01-31 12:00:00,60.07,44711,25.38140391
2019-01-31 12:30:00,59.81,44506,25.38140391
2019-01-31 13:00:00,59.41,44419,25.38140391
2019-01-31 13:30:00,60.18,44398,25.38140391
2019-01-31 14:00:00,61.75,44571,25.38140391
2019-01-31 14:30:00,61.82,44659,25.38140391
2019-01-31 15:00:00,63.77,44891,25.38140391
2019-01-31 15:30:00,65.35,45530,25.38140391
2019-01-31 16:00:00,65.79,46352,25.38140391
2019-01-31 16:30:00,65.41,46777,25.38140391
2019-01-31 17:00:00,62.67,46906,25.38140391
2019-01-31 17:30:00,61.66,46607,25.38140391
2019-01-31 18:00:00,61.67,46534,25.38140391
2019-01-31 18:30:00,61.23,46557,25.38140391
2019-01-31 19:00:00,60.31,46611,25.38140391
2019-01-31 19:30:00,61.57,45915,25.38140391
2019-01-31 20:00:00,60.52,44622,25.38140391
2019-01-31 20:30:00,60.17,42691,25.38140391
2019-01-31 21:00:00,55.21,40676,25.38140391
2019-01-31 21:30:00,54.64,38271,25.38140391
2019-01-31 22:00:00,53.54,35838,25.38140391
2019-01-31 22:30:00,52.96,33684,25.38140391
2019-01-31 23:00:00,46.6,31511,25.38140391
2019-01-31 23:30:00,46.93,30304,25.38140391
2019-02-01 00:00:00,47.53,30010,24.11521737
2019-02-01 00:30:00,49.16,30537,24.11521737
2019-02-01 01:00:00,50.1,30219,24.11521737
2019-02-01 01:30:00,49.68,29502,24.11521737
2019-02-01 02:00:00,50.12,29033,24.11521737
2019-02-01 02:30:00,49.75,28985,24.11521737
2019-02-01 03:00:00,49.41,28679,24.11521737
2019-02-01 03:30:00,47.99,28136,24.11521737
2019-02-01 04:00:00,47.63,28041,24.11521737
2019-02-01 04:30:00,47.46,28169,24.11521737
2019-02-01 05:00:00,47.57,28857,24.11521737
2019-02-01 05:30:00,48.84,30070,24.11521737
2019-02-01 06:00:00,55.93,33461,24.11521737
2019-02-01 06:30:00,50.62,36518,24.11521737
2019-02-01 07:00:00,60.62,40210,24.11521737
2019-02-01 07:30:00,73.58,41912,24.11521737
2019-02-01 08:00:00,72.84,43383,24.11521737
2019-02-01 08:30:00,70.99,43871,24.11521737
2019-02-01 09:00:00,68.84,44536,24.11521737
2019-02-01 09:30:00,68.63,44977,24.11521737
2019-02-01 10:00:00,70.62,44881,24.11521737
2019-02-01 10:30:00,70.5,44721,24.11521737
2019-02-01 11:00:00,73.28,44907,24.11521737
2019-02-01 11:30:00,72.93,44767,24.11521737
2019-02-01 12:00:00,73.97,45018,24.11521737
2019-02-01 12:30:00,74.18,44823,24.11521737
2019-02-01 13:00:00,73.9,44520,24.11521737
2019-02-01 13:30:00,71.49,44095,24.11521737
2019-02-01 14:00:00,70.65,44104,24.11521737
2019-02-01 14:30:00,68.41,43530,24.11521737
2019-02-01 15:00:00,62.87,43550,24.11521737
2019-02-01 15:30:00,59.78,44001,24.11521737
2019-02-01 16:00:00,59.59,44584,24.11521737
2019-02-01 16:30:00,61.19,44945,24.11521737
2019-02-01 17:00:00,60.86,45554,24.11521737
2019-02-01 17:30:00,60.87,45785,24.11521737
2019-02-01 18:00:00,60.62,45818,24.11521737
2019-02-01 18:30:00,60.35,45526,24.11521737
2019-02-01 19:00:00,59.36,45100,24.11521737
2019-02-01 19:30:00,57.74,43977,24.11521737
2019-02-01 20:00:00,56.85,42428,24.11521737
2019-02-01 20:30:00,53.74,40829,24.11521737
2019-02-01 21:00:00,53.79,38947,24.11521737
2019-02-01 21:30:00,53.77,36844,24.11521737
2019-02-01 22:00:00,53.89,35017,24.11521737
2019-02-01 22:30:00,53.79,33533,24.11521737
2019-02-01 23:00:00,50.41,31415,24.11521737
2019-02-01 23:30:00,53.21,30195,24.11521737
2019-02-02 00:00:00,52.93,29935,24.18321737
2019-02-02 00:30:00,53.78,30089,24.18321737
2019-02-02 01:00:00,47.25,29706,24.18321737
2019-02-02 01:30:00,45.67,28871,24.18321737
2019-02-02 02:00:00,45.86,28343,24.18321737
2019-02-02 02:30:00,45.92,28172,24.18321737
2019-02-02 03:00:00,44.2,27865,24.18321737
2019-02-02 03:30:00,44.1,27230,24.18321737
2019-02-02 04:00:00,42.84,26922,24.18321737
2019-02-02 04:30:00,42.68,26769,24.18321737
2019-02-02 05:00:00,43.05,26805,24.18321737
2019-02-02 05:30:00,43.76,27245,24.18321737
2019-02-02 06:00:00,44.43,28665,24.18321737
2019-02-02 06:30:00,40.4,30026,24.18321737
2019-02-02 07:00:00,48.88,31744,24.18321737
2019-02-02 07:30:00,48.53,32684,24.18321737
2019-02-02 08:00:00,51.86,34777,24.18321737
2019-02-02 08:30:00,55.14,36546,24.18321737
2019-02-02 09:00:00,56.63,37780,24.18321737
2019-02-02 09:30:00,57.0,37634,24.18321737
2019-02-02 10:00:00,58.17,37376,24.18321737
2019-02-02 10:30:00,57.87,37114,24.18321737
2019-02-02 11:00:00,54.41,36713,24.18321737
2019-02-02 11:30:00,54.14,36332,24.18321737
2019-02-02 12:00:00,54.2,35828,24.18321737
2019-02-02 12:30:00,54.06,35133,24.18321737
2019-02-02 13:00:00,54.05,34872,24.18321737
2019-02-02 13:30:00,53.7,34581,24.18321737
2019-02-02 14:00:00,50.75,34784,24.18321737
2019-02-02 14:30:00,52.22,35066,24.18321737
2019-02-02 15:00:00,48.26,35843,24.18321737
2019-02-02 15:30:00,50.23,37104,24.18321737
2019-02-02 16:00:00,50.99,38851,24.18321737
2019-02-02 16:30:00,54.22,40363,24.18321737
2019-02-02 17:00:00,67.61,42434,24.18321737
2019-02-02 17:30:00,73.69,43485,24.18321737
2019-02-02 18:00:00,75.21,42941,24.18321737
2019-02-02 18:30:00,72.2,42259,24.18321737
2019-02-02 19:00:00,73.88,41676,24.18321737
2019-02-02 19:30:00,64.86,40739,24.18321737
2019-02-02 20:00:00,62.6,39742,24.18321737
2019-02-02 20:30:00,59.82,38367,24.18321737
2019-02-02 21:00:00,55.64,37064,24.18321737
2019-02-02 21:30:00,53.71,35665,24.18321737
2019-02-02 22:00:00,52.98,34064,24.18321737
2019-02-02 22:30:00,53.03,32924,24.18321737
2019-02-02 23:00:00,50.59,31369,24.18321737
2019-02-02 23:30:00,51.14,30463,24.18321737
2019-02-03 00:00:00,51.66,30058,24.16721737
2019-02-03 00:30:00,53.48,30430,24.16721737
2019-02-03 01:00:00,56.54,30155,24.16721737
2019-02-03 01:30:00,50.97,29228,24.16721737
2019-02-03 02:00:00,50.81,28648,24.16721737
2019-02-03 02:30:00,49.71,28466,24.16721737
2019-02-03 03:00:00,45.23,28069,24.16721737
2019-02-03 03:30:00,45.35,27711,24.16721737
2019-02-03 04:00:00,45.66,27305,24.16721737
2019-02-03 04:30:00,45.56,27061,24.16721737
2019-02-03 05:00:00,45.99,27145,24.16721737
2019-02-03 05:30:00,45.17,27410,24.16721737
2019-02-03 06:00:00,45.23,28267,24.16721737
2019-02-03 06:30:00,45.81,28981,24.16721737
2019-02-03 07:00:00,47.61,29971,24.16721737
2019-02-03 07:30:00,47.27,30188,24.16721737
2019-02-03 08:00:00,48.39,31638,24.16721737
2019-02-03 08:30:00,45.87,32897,24.16721737
2019-02-03 09:00:00,48.0,33986,24.16721737
2019-02-03 09:30:00,48.25,34580,24.16721737
2019-02-03 10:00:00,47.87,34977,24.16721737
2019-02-03 10:30:00,48.12,35108,24.16721737
2019-02-03 11:00:00,46.35,34866,24.16721737
2019-02-03 11:30:00,46.18,34637,24.16721737
2019-02-03 12:00:00,45.75,34803,24.16721737
2019-02-03 12:30:00,45.82,34914,24.16721737
2019-02-03 13:00:00,47.09,34990,24.16721737
2019-02-03 13:30:00,46.51,34994,24.16721737
2019-02-03 14:00:00,46.52,35514,24.16721737
2019-02-03 14:30:00,46.66,36113,24.16721737
2019-02-03 15:00:00,55.83,37316,24.16721737
2019-02-03 15:30:00,56.98,38453,24.16721737
2019-02-03 16:00:00,57.25,39614,24.16721737
2019-02-03 16:30:00,58.87,41294,24.16721737
2019-02-03 17:00:00,64.4,43020,24.16721737
2019-02-03 17:30:00,68.04,43497,24.16721737
2019-02-03 18:00:00,66.34,43023,24.16721737
2019-02-03 18:30:00,65.64,42150,24.16721737
2019-02-03 19:00:00,58.68,41252,24.16721737
2019-02-03 19:30:00,55.41,39725,24.16721737
2019-02-03 20:00:00,53.57,38539,24.16721737
2019-02-03 20:30:00,53.22,36692,24.16721737
2019-02-03 21:00:00,50.27,34970,24.16721737
2019-02-03 21:30:00,50.44,32811,24.16721737
2019-02-03 22:00:00,50.08,30771,24.16721737
2019-02-03 22:30:00,51.07,29073,24.16721737
2019-02-03 23:00:00,42.97,27003,24.16721737
2019-02-03 23:30:00,45.93,25895,24.16721737
2019-02-04 00:00:00,43.99,25679,24.39941754
2019-02-04 00:30:00,45.02,25915,24.39941754
2019-02-04 01:00:00,47.51,25626,24.39941754
2019-02-04 01:30:00,47.9,25042,24.39941754
2019-02-04 02:00:00,47.47,24963,24.39941754
2019-02-04 02:30:00,47.68,24724,24.39941754
2019-02-04 03:00:00,42.27,24493,24.39941754
2019-02-04 03:30:00,41.27,24051,24.39941754
2019-02-04 04:00:00,41.42,24019,24.39941754
2019-02-04 04:30:00,41.21,24231,24.39941754
2019-02-04 05:00:00,46.79,25284,24.39941754
2019-02-04 05:30:00,46.22,26805,24.39941754
2019-02-04 06:00:00,48.87,30290,24.39941754
2019-02-04 06:30:00,45.94,33815,24.39941754
2019-02-04 07:00:00,50.29,37783,24.39941754
2019-02-04 07:30:00,50.75,39719,24.39941754
2019-02-04 08:00:00,50.25,40930,24.39941754
2019-02-04 08:30:00,51.93,41183,24.39941754
2019-02-04 09:00:00,50.74,41920,24.39941754
2019-02-04 09:30:00,49.87,42244,24.39941754
2019-02-04 10:00:00,48.66,41760,24.39941754
2019-02-04 10:30:00,49.38,40986,24.39941754
2019-02-04 11:00:00,49.78,41430,24.39941754
2019-02-04 11:30:00,54.59,41391,24.39941754
2019-02-04 12:00:00,55.97,41362,24.39941754
2019-02-04 12:30:00,56.22,40820,24.39941754
2019-02-04 13:00:00,52.81,40278,24.39941754
2019-02-04 13:30:00,52.44,39704,24.39941754
2019-02-04 14:00:00,51.16,39884,24.39941754
2019-02-04 14:30:00,50.84,39692,24.39941754
2019-02-04 15:00:00,58.75,40139,24.39941754
2019-02-04 15:30:00,59.08,41228,24.39941754
2019-02-04 16:00:00,58.49,42664,24.39941754
2019-02-04 16:30:00,60.91,43638,24.39941754
2019-02-04 17:00:00,63.67,44334,24.39941754
2019-02-04 17:30:00,64.03,44976,24.39941754
2019-02-04 18:00:00,64.05,44943,24.39941754
2019-02-04 18:30:00,63.32,44573,24.39941754
2019-02-04 19:00:00,65.58,44236,24.39941754
2019-02-04 19:30:00,64.19,43930,24.39941754
2019-02-04 20:00:00,63.99,42815,24.39941754
2019-02-04 20:30:00,62.17,41193,24.39941754
2019-02-04 21:00:00,59.62,39245,24.39941754
2019-02-04 21:30:00,58.18,37167,24.39941754
2019-02-04 22:00:00,57.48,35020,24.39941754
2019-02-04 22:30:00,55.36,33022,24.39941754
2019-02-04 23:00:00,52.91,30864,24.39941754
2019-02-04 23:30:00,47.56,29774,24.39941754
2019-02-05 00:00:00,45.42,29580,24.43213394
2019-02-05 00:30:00,48.48,29972,24.43213394
2019-02-05 01:00:00,48.92,29791,24.43213394
2019-02-05 01:30:00,48.1,29282,24.43213394
2019-02-05 02:00:00,46.21,28945,24.43213394
2019-02-05 02:30:00,44.94,28818,24.43213394
2019-02-05 03:00:00,45.24,28432,24.43213394
2019-02-05 03:30:00,45.1,28041,24.43213394
2019-02-05 04:00:00,45.46,27953,24.43213394
2019-02-05 04:30:00,45.5,28169,24.43213394
2019-02-05 05:00:00,48.4,28930,24.43213394
2019-02-05 05:30:00,53.11,30264,24.43213394
2019-02-05 06:00:00,56.26,33663,24.43213394
2019-02-05 06:30:00,54.34,36697,24.43213394
2019-02-05 07:00:00,62.77,40724,24.43213394
2019-02-05 07:30:00,67.35,41928,24.43213394
2019-02-05 08:00:00,67.49,42742,24.43213394
2019-02-05 08:30:00,65.44,42864,24.43213394
2019-02-05 09:00:00,61.68,43191,24.43213394
2019-02-05 09:30:00,60.19,43015,24.43213394
2019-02-05 10:00:00,58.98,42657,24.43213394
2019-02-05 10:30:00,57.65,42505,24.43213394
2019-02-05 11:00:00,49.3,42328,24.43213394
2019-02-05 11:30:00,49.65,42348,24.43213394
2019-02-05 12:00:00,50.62,42639,24.43213394
2019-02-05 12:30:00,50.32,42839,24.43213394
2019-02-05 13:00:00,50.97,42724,24.43213394
2019-02-05 13:30:00,51.15,42694,24.43213394
2019-02-05 14:00:00,51.14,42738,24.43213394
2019-02-05 14:30:00,50.53,42487,24.43213394
2019-02-05 15:00:00,55.47,42475,24.43213394
2019-02-05 15:30:00,55.23,43204,24.43213394
2019-02-05 16:00:00,53.01,43985,24.43213394
2019-02-05 16:30:00,54.95,44961,24.43213394
2019-02-05 17:00:00,55.12,45335,24.43213394
2019-02-05 17:30:00,55.85,44703,24.43213394
2019-02-05 18:00:00,56.05,44328,24.43213394
2019-02-05 18:30:00,55.58,44177,24.43213394
2019-02-05 19:00:00,52.52,43570,24.43213394
2019-02-05 19:30:00,53.36,42390,24.43213394
2019-02-05 20:00:00,52.38,40818,24.43213394
2019-02-05 20:30:00,51.26,38875,24.43213394
2019-02-05 21:00:00,50.55,36801,24.43213394
2019-02-05 21:30:00,50.21,34721,24.43213394
2019-02-05 22:00:00,49.88,32535,24.43213394
2019-02-05 22:30:00,48.93,30606,24.43213394
2019-02-05 23:00:00,46.07,28586,24.43213394
2019-02-05 23:30:00,44.08,27220,24.43213394
2019-02-06 00:00:00,44.51,27023,24.38889935
2019-02-06 00:30:00,44.32,27425,24.38889935
2019-02-06 01:00:00,43.95,27303,24.38889935
